Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge,HasCrCard,IsActiveMember,Gender
0,578,30,4,169462.09,1,112187.11,1.5105308444080607,0.13333333333333333,19.266666666666666,1,0,1
0,512,40,5,0.0,2,146457.83,0.0,0.125,12.8,1,1,1
0,510,30,0,0.0,2,130553.47,0.0,0.0,17.0,1,1,0
0,510,65,2,0.0,2,48071.61,0.0,0.03076923076923077,7.846153846153846,1,1,1
0,636,42,2,0.0,2,55470.78,0.0,0.047619047619047616,15.142857142857142,1,1,1
0,514,32,8,0.0,2,95857.18,0.0,0.25,16.0625,1,0,1
0,730,39,1,99010.67,1,194945.8,0.507888192512996,0.02564102564102564,18.71794871794872,1,0,0
0,512,36,3,84327.77,2,17675.36,4.77092234613609,0.08333333333333333,14.222222222222221,1,0,0
0,479,40,1,0.0,2,114996.43,0.0,0.025,11.975,0,0,1
0,601,32,8,93012.89,1,86957.42,1.0696371856478724,0.25,18.78125,1,0,1
0,807,35,3,174790.15,1,600.36,291.1422313278699,0.08571428571428572,23.057142857142857,1,1,1
0,501,57,10,0.0,2,47847.19,0.0,0.17543859649122806,8.789473684210526,1,1,1
0,521,35,6,96423.84,1,10488.44,9.19334429142942,0.17142857142857143,14.885714285714286,1,0,1
0,759,42,4,105420.18,1,121409.06,0.8683057096397913,0.09523809523809523,18.071428571428573,0,1,1
0,550,37,3,0.0,1,179670.31,0.0,0.08108108108108109,14.864864864864865,1,1,1
0,618,34,5,134954.53,1,151954.39,0.8881252460030934,0.14705882352941177,18.176470588235293,1,1,1
0,671,45,2,106376.85,1,158264.62,0.6721454864643785,0.044444444444444446,14.911111111111111,0,1,1
0,603,31,8,0.0,2,169915.02,0.0,0.25806451612903225,19.451612903225808,1,1,1
0,620,41,9,0.0,2,88852.47,0.0,0.21951219512195122,15.121951219512194,0,0,0
0,676,34,1,63095.01,1,40645.81,1.5523127722144054,0.029411764705882353,19.88235294117647,1,1,0
0,695,46,7,49512.55,1,133007.34,0.37225426807272444,0.15217391304347827,15.108695652173912,1,0,1
0,726,31,9,114722.05,2,98178.57,1.1685039820808145,0.2903225806451613,23.419354838709676,1,1,0
0,567,42,2,0.0,2,167984.61,0.0,0.047619047619047616,13.5,1,1,1
0,670,37,4,170557.91,2,198252.88,0.8603048288630157,0.10810810810810811,18.10810810810811,1,0,1
0,694,30,9,0.0,2,26960.31,0.0,0.3,23.133333333333333,1,1,0
0,673,72,1,0.0,2,111981.19,0.0,0.013888888888888888,9.347222222222221,0,1,1
0,610,40,0,0.0,2,62232.6,0.0,0.0,15.25,1,0,1
0,512,37,1,0.0,2,156105.03,0.0,0.02702702702702703,13.837837837837839,0,1,0
0,585,67,5,113978.97,2,93146.11,1.2236578639730633,0.07462686567164178,8.73134328358209,0,1,0
0,712,29,2,0.0,1,144375.0,0.0,0.06896551724137931,24.551724137931036,1,1,0
0,703,28,2,81173.83,2,162812.16,0.49857350949707935,0.07142857142857142,25.107142857142858,0,1,1
0,703,37,8,105961.68,2,74158.8,1.4288483632421236,0.21621621621621623,19.0,0,1,1
0,545,26,1,0.0,2,199638.56,0.0,0.038461538461538464,20.96153846153846,1,1,0
0,681,79,0,0.0,2,170968.99,0.0,0.0,8.620253164556962,0,1,0
0,727,34,10,0.0,2,198637.34,0.0,0.29411764705882354,21.38235294117647,1,1,1
0,693,30,6,127992.25,1,50457.2,2.536649873556202,0.2,23.1,1,1,0
0,557,32,6,184686.41,2,14956.44,12.348286758078794,0.1875,17.40625,1,0,0
0,682,26,0,110654.02,1,111879.21,0.9890489931060471,0.0,26.23076923076923,0,1,0
0,498,34,2,0.0,2,148528.24,0.0,0.058823529411764705,14.647058823529411,1,1,1
0,651,36,7,0.0,2,13898.31,0.0,0.19444444444444445,18.083333333333332,1,0,1
0,707,30,8,0.0,2,33159.37,0.0,0.26666666666666666,23.566666666666666,1,0,1
0,777,53,10,0.0,2,189992.97,0.0,0.18867924528301888,14.660377358490566,1,0,0
0,646,35,6,84026.86,1,164255.69,0.5115613346484374,0.17142857142857143,18.457142857142856,0,1,1
0,782,39,8,0.0,2,33949.67,0.0,0.20512820512820512,20.05128205128205,1,1,1
0,807,42,7,118274.71,1,25885.72,4.569110304832162,0.16666666666666666,19.214285714285715,1,1,1
0,799,22,8,174185.98,2,192633.85,0.9042334979028868,0.36363636363636365,36.31818181818182,0,1,0
0,675,40,7,113208.86,2,34577.36,3.274074712470819,0.175,16.875,1,0,1
0,475,32,8,119023.28,1,100816.29,1.1805957152360993,0.25,14.84375,1,0,0
0,583,27,7,0.0,2,51285.49,0.0,0.25925925925925924,21.59259259259259,1,0,1
0,681,38,3,0.0,2,112491.96,0.0,0.07894736842105263,17.92105263157895,1,1,1
0,773,25,2,135903.33,1,73656.38,1.8450992296933406,0.08,30.92,1,0,1
0,714,31,4,125169.26,1,106636.89,1.1737894831704112,0.12903225806451613,23.032258064516128,1,1,0
0,511,58,0,149117.31,1,162599.51,0.9170833909647083,0.0,8.810344827586206,1,1,1
0,627,33,5,0.0,2,103737.82,0.0,0.15151515151515152,19.0,1,1,1
0,694,31,10,0.0,2,160990.27,0.0,0.3225806451612903,22.387096774193548,1,0,0
0,687,35,8,0.0,2,10334.05,0.0,0.22857142857142856,19.62857142857143,1,0,1
0,712,33,6,0.0,2,190686.16,0.0,0.18181818181818182,21.575757575757574,1,1,0
0,553,33,4,118082.89,1,94440.45,1.2503423056539862,0.12121212121212122,16.757575757575758,0,0,1
0,667,31,1,119266.69,1,28257.63,4.220689774761719,0.03225806451612903,21.516129032258064,1,1,1
0,652,80,4,0.0,2,188603.07,0.0,0.05,8.15,1,1,0
0,642,38,3,0.0,2,171463.83,0.0,0.07894736842105263,16.894736842105264,0,0,1
0,429,24,4,95741.75,1,46170.75,2.0736451108114986,0.16666666666666666,17.875,1,0,1
0,680,30,8,141441.75,1,16278.97,8.688617891672507,0.26666666666666666,22.666666666666668,1,1,0
0,763,31,4,0.0,2,50404.72,0.0,0.12903225806451613,24.612903225806452,0,0,0
0,734,30,3,0.0,2,107640.25,0.0,0.1,24.466666666666665,1,0,1
0,716,35,4,144428.87,1,134132.65,1.0767614745552259,0.11428571428571428,20.457142857142856,1,0,1
0,594,35,2,0.0,2,103480.69,0.0,0.05714285714285714,16.97142857142857,1,0,1
0,656,50,7,0.0,2,72143.44,0.0,0.14,13.12,0,1,1
0,649,33,2,0.0,2,2010.98,0.0,0.06060606060606061,19.666666666666668,1,0,1
0,659,31,4,118342.26,1,161574.19,0.7324329461283389,0.12903225806451613,21.258064516129032,0,0,1
0,543,22,8,0.0,2,127587.22,0.0,0.36363636363636365,24.681818181818183,0,0,1
0,718,25,7,0.0,2,30380.12,0.0,0.28,28.72,1,0,0
0,840,43,7,0.0,2,90908.95,0.0,0.16279069767441862,19.53488372093023,1,0,0
0,582,39,5,0.0,2,129892.93,0.0,0.1282051282051282,14.923076923076923,1,1,1
0,613,45,1,187841.99,2,147224.27,1.2758901096945496,0.022222222222222223,13.622222222222222,1,1,0
0,539,30,0,0.0,2,160979.66,0.0,0.0,17.966666666666665,1,0,1
0,737,41,1,101960.74,1,123547.28,0.825277092300211,0.024390243902439025,17.975609756097562,1,1,1
0,520,58,3,0.0,2,32790.02,0.0,0.05172413793103448,8.96551724137931,0,1,1
0,648,50,9,102535.57,1,189543.19,0.5409615085617162,0.18,12.96,1,1,0
0,640,68,9,0.0,2,199493.38,0.0,0.1323529411764706,9.411764705882353,1,1,1
0,593,29,2,152265.43,1,34004.44,4.477810250661384,0.06896551724137931,20.448275862068964,1,0,0
0,769,39,8,0.0,1,21016.0,0.0,0.20512820512820512,19.71794871794872,0,1,0
0,483,50,9,0.0,2,111020.24,0.0,0.18,9.66,1,1,0
0,690,36,7,101583.11,2,123775.15,0.820706822007487,0.19444444444444445,19.166666666666668,1,0,1
0,560,66,9,0.0,1,15928.49,0.0,0.13636363636363635,8.484848484848484,1,1,0
0,544,21,10,161525.96,2,9262.77,17.43819181519135,0.47619047619047616,25.904761904761905,1,0,0
0,557,33,3,54503.55,1,371.05,146.8900417733459,0.09090909090909091,16.87878787878788,1,1,1
0,701,39,9,0.0,2,145894.9,0.0,0.23076923076923078,17.974358974358974,0,1,0
0,605,52,1,63349.75,1,108887.44,0.5817911597517583,0.019230769230769232,11.634615384615385,1,0,1
0,685,23,8,0.0,2,112239.03,0.0,0.34782608695652173,29.782608695652176,1,1,1
0,718,36,9,0.0,1,45909.87,0.0,0.25,19.944444444444443,1,0,1
0,850,38,1,0.0,2,80006.65,0.0,0.02631578947368421,22.36842105263158,1,1,1
0,556,39,9,89588.35,1,94898.1,0.9440478787246531,0.23076923076923078,14.256410256410257,1,1,0
0,643,46,6,0.0,2,106781.59,0.0,0.13043478260869565,13.978260869565217,0,0,0
0,605,28,6,0.0,2,159508.52,0.0,0.21428571428571427,21.607142857142858,0,0,0
0,586,38,2,0.0,2,87168.46,0.0,0.05263157894736842,15.421052631578947,1,0,0
0,678,35,4,0.0,1,125518.32,0.0,0.11428571428571428,19.37142857142857,1,0,0
0,596,39,9,0.0,1,48963.59,0.0,0.23076923076923078,15.282051282051283,1,0,1
0,648,26,9,162923.85,1,98368.24,1.6562647659447804,0.34615384615384615,24.923076923076923,1,0,1
0,702,45,0,80793.58,1,27474.81,2.9406419917007613,0.0,15.6,1,1,1
0,683,33,8,0.0,1,73564.44,0.0,0.24242424242424243,20.696969696969695,0,0,1
0,762,51,3,99286.98,1,85578.63,1.1601842656279961,0.058823529411764705,14.941176470588236,0,1,0
0,516,35,10,104088.59,2,119666.0,0.8698259321778952,0.2857142857142857,14.742857142857142,0,0,1
0,800,38,2,168190.33,2,68052.08,2.471494331988089,0.05263157894736842,21.05263157894737,1,0,0
0,626,35,3,0.0,1,80190.36,0.0,0.08571428571428572,17.885714285714286,0,0,0
0,790,31,9,0.0,2,84126.75,0.0,0.2903225806451613,25.483870967741936,1,0,0
0,534,34,7,121551.58,2,70179.0,1.73202211487767,0.20588235294117646,15.705882352941176,1,1,0
0,745,46,2,122220.19,1,118024.1,1.0355528235334985,0.043478260869565216,16.195652173913043,1,1,1
0,748,26,1,77780.29,1,183049.41,0.4249141802751508,0.038461538461538464,28.76923076923077,0,1,0
0,722,37,2,0.0,1,120906.83,0.0,0.05405405405405406,19.513513513513512,0,0,1
0,501,40,4,125832.2,1,100433.83,1.2528866020543077,0.1,12.525,1,1,1
0,850,40,9,0.0,2,119232.33,0.0,0.225,21.25,0,1,1
0,758,39,6,127357.76,1,56577.0,2.2510518408540574,0.15384615384615385,19.435897435897434,0,1,0
0,506,36,5,0.0,2,164253.35,0.0,0.1388888888888889,14.055555555555555,1,0,1
0,733,33,3,0.0,1,7666.73,0.0,0.09090909090909091,22.21212121212121,1,1,1
0,711,38,3,0.0,2,68487.51,0.0,0.07894736842105263,18.710526315789473,1,0,1
0,539,39,3,0.0,2,36692.17,0.0,0.07692307692307693,13.820512820512821,1,0,1
0,608,33,9,89968.69,1,68777.26,1.3081168107016767,0.2727272727272727,18.424242424242426,1,0,1
0,536,35,8,0.0,2,64833.28,0.0,0.22857142857142856,15.314285714285715,1,0,1
0,753,35,3,0.0,2,184843.77,0.0,0.08571428571428572,21.514285714285716,1,1,1
0,774,26,2,93844.69,1,28415.36,3.302604295704858,0.07692307692307693,29.76923076923077,1,0,1
0,785,28,8,0.0,2,77231.27,0.0,0.2857142857142857,28.035714285714285,1,0,1
0,571,33,1,0.0,2,102750.7,0.0,0.030303030303030304,17.303030303030305,1,0,0
0,611,40,8,100812.33,2,147358.27,0.6841307922521078,0.2,15.275,1,0,0
0,569,38,7,0.0,1,108469.2,0.0,0.18421052631578946,14.973684210526315,1,1,1
0,658,29,4,80262.6,1,20612.82,3.8938194773931953,0.13793103448275862,22.689655172413794,1,1,1
0,525,23,5,0.0,2,160249.1,0.0,0.21739130434782608,22.82608695652174,1,0,0
0,798,37,8,0.0,3,110783.28,0.0,0.21621621621621623,21.56756756756757,0,0,1
0,730,35,0,155470.55,1,53718.28,2.8941833208360355,0.0,20.857142857142858,1,1,0
0,641,37,7,0.0,2,75248.3,0.0,0.1891891891891892,17.324324324324323,1,0,1
0,692,30,2,0.0,2,130486.57,0.0,0.06666666666666667,23.066666666666666,0,1,1
0,710,41,2,156067.05,1,9983.88,15.631903628649383,0.04878048780487805,17.317073170731707,1,1,0
0,639,38,4,81550.94,2,118974.77,0.6854473431635968,0.10526315789473684,16.81578947368421,0,1,0
0,622,32,6,169089.38,2,101057.95,1.6731922624593119,0.1875,19.4375,1,0,0
0,806,40,5,80613.93,1,142838.64,0.5643706072810549,0.125,20.15,1,1,1
0,692,54,5,0.0,2,88721.84,0.0,0.09259259259259259,12.814814814814815,1,1,1
0,584,31,5,0.0,2,31474.27,0.0,0.16129032258064516,18.838709677419356,1,0,1
0,733,22,5,0.0,2,117202.19,0.0,0.22727272727272727,33.31818181818182,1,1,1
0,734,34,6,133598.4,1,13107.24,10.192717917730963,0.17647058823529413,21.58823529411765,1,1,1
0,707,58,6,89685.92,1,126471.13,0.7091414459568757,0.10344827586206896,12.189655172413794,0,1,1
0,850,56,7,131317.48,1,119175.45,1.101883651372829,0.125,15.178571428571429,1,1,1
0,661,48,3,120320.54,1,96463.25,1.2473199897370242,0.0625,13.770833333333334,0,0,1
0,776,31,2,0.0,2,112349.51,0.0,0.06451612903225806,25.032258064516128,1,1,0
0,701,43,2,0.0,2,165303.79,0.0,0.046511627906976744,16.302325581395348,1,1,1
0,610,26,8,0.0,2,166031.08,0.0,0.3076923076923077,23.46153846153846,1,0,1
0,673,30,1,64097.75,1,77783.35,0.8240548909246002,0.03333333333333333,22.433333333333334,1,1,1
0,729,32,6,93694.42,1,79919.13,1.1723653648381807,0.1875,22.78125,1,1,1
0,550,40,7,114354.95,1,54018.93,2.116942153426586,0.175,13.75,1,0,0
0,833,37,8,151226.18,2,136129.49,1.1108994825441572,0.21621621621621623,22.513513513513512,1,1,1
0,622,26,9,0.0,2,153237.59,0.0,0.34615384615384615,23.923076923076923,1,1,1
0,597,42,4,64740.12,1,106841.12,0.6059475977039552,0.09523809523809523,14.214285714285714,1,1,0
0,587,38,0,0.0,2,47414.15,0.0,0.0,15.447368421052632,1,0,1
0,508,49,7,122451.46,2,75808.1,1.6152820081231425,0.14285714285714285,10.36734693877551,1,1,1
0,749,24,1,0.0,3,47911.03,0.0,0.041666666666666664,31.208333333333332,1,1,1
0,417,34,7,0.0,2,55003.79,0.0,0.20588235294117646,12.264705882352942,1,0,1
0,543,36,4,0.0,2,141210.5,0.0,0.1111111111111111,15.083333333333334,1,1,1
0,761,31,7,0.0,3,166698.18,0.0,0.22580645161290322,24.548387096774192,1,1,1
0,601,44,1,100486.18,2,62678.53,1.6031993730548562,0.022727272727272728,13.659090909090908,1,1,1
0,745,35,9,92566.53,2,161519.77,0.5730972128055903,0.2571428571428571,21.285714285714285,1,0,1
0,546,27,8,0.0,2,14858.1,0.0,0.2962962962962963,20.22222222222222,1,1,0
0,755,30,4,123217.66,2,144183.1,0.8545915575403775,0.13333333333333333,25.166666666666668,0,1,1
0,593,41,6,0.0,1,65170.66,0.0,0.14634146341463414,14.463414634146341,1,0,0
0,701,39,2,0.0,2,82526.92,0.0,0.05128205128205128,17.974358974358974,1,1,1
0,725,44,5,0.0,1,117356.14,0.0,0.11363636363636363,16.477272727272727,1,1,1
0,526,36,1,0.0,1,160696.72,0.0,0.027777777777777776,14.61111111111111,1,0,1
0,700,38,8,134811.3,1,1299.75,103.7209463358338,0.21052631578947367,18.42105263157895,1,0,1
0,666,34,9,115897.12,1,25095.03,4.61832960550356,0.2647058823529412,19.58823529411765,1,1,0
0,687,72,9,0.0,1,69829.4,0.0,0.125,9.541666666666666,0,1,0
0,702,37,10,150525.8,1,94728.49,1.5890235345248296,0.2702702702702703,18.972972972972972,1,1,1
0,601,29,9,0.0,1,80393.27,0.0,0.3103448275862069,20.724137931034484,1,1,1
0,699,53,4,0.0,2,111307.98,0.0,0.07547169811320754,13.18867924528302,0,1,1
0,584,28,10,0.0,2,19834.32,0.0,0.35714285714285715,20.857142857142858,1,0,1
0,699,35,5,0.0,2,78397.24,0.0,0.14285714285714285,19.97142857142857,1,1,1
0,495,30,10,129755.99,1,172749.65,0.7511215796963988,0.3333333333333333,16.5,0,0,1
0,650,27,6,0.0,2,1002.39,0.0,0.2222222222222222,24.074074074074073,1,0,0
0,605,64,2,129555.7,1,13601.79,9.524900766737318,0.03125,9.453125,1,1,0
0,593,35,9,114193.24,1,71154.1,1.6048722420774066,0.2571428571428571,16.942857142857143,1,0,1
0,427,29,1,141325.56,1,93839.3,1.5060380885194156,0.034482758620689655,14.724137931034482,1,1,1
0,752,49,2,78653.84,1,7698.6,10.216641986854752,0.04081632653061224,15.346938775510203,1,0,1
0,649,47,1,0.0,2,145593.85,0.0,0.02127659574468085,13.808510638297872,1,1,1
0,682,48,1,138778.15,1,168840.23,0.8219495436602994,0.020833333333333332,14.208333333333334,0,1,1
0,744,43,10,147832.15,1,24234.11,6.100168316476239,0.23255813953488372,17.302325581395348,0,1,0
0,785,36,4,135438.4,1,190627.01,0.710489033007442,0.1111111111111111,21.805555555555557,0,0,0
0,706,29,5,112564.62,1,42334.38,2.658941030906795,0.1724137931034483,24.344827586206897,1,0,0
0,583,27,1,125406.58,1,110784.42,1.1319875123234837,0.037037037037037035,21.59259259259259,1,1,0
0,752,30,3,0.0,2,104991.28,0.0,0.1,25.066666666666666,1,1,0
0,578,38,7,82259.29,1,8996.97,9.142999254193356,0.18421052631578946,15.210526315789474,1,0,1
0,438,36,4,0.0,2,64420.5,0.0,0.1111111111111111,12.166666666666666,1,0,0
0,652,38,6,0.0,2,145700.22,0.0,0.15789473684210525,17.157894736842106,1,1,1
0,629,49,4,0.0,2,196335.48,0.0,0.08163265306122448,12.83673469387755,1,1,0
0,720,52,7,0.0,1,14781.12,0.0,0.1346153846153846,13.846153846153847,1,1,1
0,668,42,3,150461.07,1,108139.23,1.3913643550078914,0.07142857142857142,15.904761904761905,1,0,1
0,544,64,9,113829.45,1,124341.49,0.9154583076011071,0.140625,8.5,1,1,1
0,751,30,6,0.0,2,15766.1,0.0,0.2,25.033333333333335,1,0,0
0,678,31,2,0.0,2,58803.28,0.0,0.06451612903225806,21.870967741935484,1,1,1
0,695,46,4,0.0,2,137537.22,0.0,0.08695652173913043,15.108695652173912,1,1,1
0,661,41,1,0.0,2,131300.68,0.0,0.024390243902439025,16.121951219512194,0,1,0
0,661,33,9,0.0,2,84174.81,0.0,0.2727272727272727,20.03030303030303,1,1,1
0,559,31,3,127070.73,1,160941.78,0.7895447036810453,0.0967741935483871,18.032258064516128,0,1,0
0,503,29,3,0.0,2,143954.99,0.0,0.10344827586206896,17.344827586206897,1,1,1
0,640,42,5,176099.13,1,8404.73,20.952383955225216,0.11904761904761904,15.238095238095237,1,1,0
0,667,42,9,0.0,2,58137.42,0.0,0.21428571428571427,15.880952380952381,0,1,1
0,642,26,0,0.0,1,47472.68,0.0,0.0,24.692307692307693,0,0,1
0,563,39,5,0.0,2,17603.81,0.0,0.1282051282051282,14.435897435897436,1,1,0
0,482,55,5,97318.25,1,78416.14,1.241048717776723,0.09090909090909091,8.763636363636364,0,1,1
0,583,24,9,135125.28,1,89801.9,1.5047040207389821,0.375,24.291666666666668,0,0,1
0,715,31,2,112212.14,2,181600.72,0.6179058100650702,0.06451612903225806,23.06451612903226,1,1,0
0,641,36,5,66392.64,1,31106.67,2.134353821865214,0.1388888888888889,17.805555555555557,1,0,0
0,767,43,1,76408.85,2,77837.63,0.9816440968205224,0.023255813953488372,17.837209302325583,1,0,1
0,589,34,6,0.0,2,177896.92,0.0,0.17647058823529413,17.323529411764707,1,1,1
0,796,45,2,109730.22,1,123882.73,0.8857588140009508,0.044444444444444446,17.68888888888889,1,1,0
0,664,57,6,0.0,2,15304.08,0.0,0.10526315789473684,11.649122807017545,1,1,1
0,750,32,5,0.0,2,95611.47,0.0,0.15625,23.4375,1,0,0
0,669,30,7,95128.86,1,19799.26,4.804667447167218,0.23333333333333334,22.3,0,0,1
0,620,42,4,0.0,2,6232.31,0.0,0.09523809523809523,14.761904761904763,1,0,1
0,580,35,8,0.0,2,10357.03,0.0,0.22857142857142856,16.571428571428573,0,1,0
0,686,34,3,123971.51,2,147794.63,0.8388092990929372,0.08823529411764706,20.176470588235293,1,0,0
0,540,48,0,148116.48,1,116973.48,1.2662398348753925,0.0,11.25,0,0,1
0,501,41,3,144260.5,1,172114.67,0.8381650442696139,0.07317073170731707,12.21951219512195,1,0,0
0,786,34,9,0.0,2,144517.19,0.0,0.2647058823529412,23.11764705882353,1,0,1
0,474,45,10,0.0,2,172175.9,0.0,0.2222222222222222,10.533333333333333,0,0,1
0,621,43,5,0.0,1,47578.45,0.0,0.11627906976744186,14.44186046511628,1,1,0
0,669,23,1,0.0,2,66088.83,0.0,0.043478260869565216,29.08695652173913,0,0,1
0,776,38,2,169824.46,1,169291.7,1.0031469942117657,0.05263157894736842,20.42105263157895,1,0,0
0,694,36,3,97530.25,1,117140.41,0.8325926979425802,0.08333333333333333,19.27777777777778,1,1,1
0,787,42,10,145988.65,2,79510.37,1.8360957193382448,0.23809523809523808,18.738095238095237,1,1,0
0,580,37,9,0.0,2,77108.66,0.0,0.24324324324324326,15.675675675675675,0,1,1
0,711,25,7,0.0,3,9679.28,0.0,0.28,28.44,1,1,0
0,673,40,5,137494.28,1,81753.92,1.6818065727001226,0.125,16.825,1,0,0
0,591,24,6,147360.0,1,25310.82,5.82201603899044,0.25,24.625,1,1,1
0,769,25,10,0.0,2,187925.75,0.0,0.4,30.76,0,0,0
0,497,47,6,0.0,1,90055.08,0.0,0.1276595744680851,10.574468085106384,1,1,1
0,525,36,2,114628.4,1,168290.06,0.6811358912106871,0.05555555555555555,14.583333333333334,0,1,1
0,725,46,6,0.0,2,161767.38,0.0,0.13043478260869565,15.76086956521739,1,0,1
0,692,28,8,95059.02,2,44420.18,2.1399962809695956,0.2857142857142857,24.714285714285715,1,0,0
0,618,24,7,128736.39,1,37147.61,3.4655362754158343,0.2916666666666667,25.75,0,1,0
0,546,24,8,156325.38,1,125381.02,1.2468025862287608,0.3333333333333333,22.75,1,1,1
0,635,29,7,105405.97,1,149853.89,0.7033916169943936,0.2413793103448276,21.896551724137932,1,1,1
0,650,60,8,0.0,2,102925.76,0.0,0.13333333333333333,10.833333333333334,1,1,1
0,606,40,5,0.0,2,70899.27,0.0,0.125,15.15,1,1,1
0,844,18,2,160980.03,1,145936.28,1.1030843735361762,0.1111111111111111,46.888888888888886,0,0,1
0,649,41,0,0.0,2,130567.02,0.0,0.0,15.829268292682928,0,1,1
0,490,35,7,107749.03,1,3937.37,27.365736519554932,0.2,14.0,1,1,0
0,803,31,9,157120.86,2,141300.53,1.1119622835101892,0.2903225806451613,25.903225806451612,1,0,1
0,633,37,9,156091.97,1,72008.61,2.167684808802725,0.24324324324324326,17.10810810810811,1,0,0
0,664,58,5,98668.18,1,60887.58,1.6204976450041206,0.08620689655172414,11.448275862068966,1,1,1
0,600,43,5,134022.06,1,194764.83,0.6881224911088928,0.11627906976744186,13.953488372093023,1,0,0
0,700,82,2,0.0,2,182055.36,0.0,0.024390243902439025,8.536585365853659,0,1,0
0,717,31,4,129722.57,1,41176.6,3.1503953701859797,0.12903225806451613,23.129032258064516,0,0,1
0,589,32,2,0.0,2,9468.64,0.0,0.0625,18.40625,0,1,1
0,767,36,3,139180.2,1,123880.19,1.1235065106051259,0.08333333333333333,21.305555555555557,0,0,1
0,648,33,7,134944.0,1,117036.38,1.1530090045505508,0.21212121212121213,19.636363636363637,1,1,1
0,754,28,8,0.0,2,52615.62,0.0,0.2857142857142857,26.928571428571427,1,1,1
0,639,27,8,0.0,2,192247.35,0.0,0.2962962962962963,23.666666666666668,1,0,1
0,774,28,1,71264.02,2,68759.57,1.0364232935139064,0.03571428571428571,27.642857142857142,0,1,0
0,517,41,2,0.0,2,75937.47,0.0,0.04878048780487805,12.609756097560975,0,1,1
0,571,35,8,0.0,2,84569.13,0.0,0.22857142857142856,16.314285714285713,0,0,0
0,688,26,1,0.0,2,104435.94,0.0,0.038461538461538464,26.46153846153846,1,1,1
0,698,36,2,82275.35,2,93249.26,0.8823163851380699,0.05555555555555555,19.38888888888889,1,1,1
0,611,49,3,0.0,2,142917.54,0.0,0.061224489795918366,12.46938775510204,1,1,1
0,654,29,1,0.0,1,180345.44,0.0,0.034482758620689655,22.551724137931036,1,0,1
0,702,46,9,98444.19,1,109563.28,0.8985144475411836,0.1956521739130435,15.26086956521739,0,1,0
0,683,35,6,187530.66,2,37976.36,4.938089379814179,0.17142857142857143,19.514285714285716,1,1,0
0,605,52,7,0.0,2,173952.5,0.0,0.1346153846153846,11.634615384615385,1,1,1
0,850,39,4,127771.35,2,151738.54,0.8420494226450314,0.10256410256410256,21.794871794871796,0,1,1
0,793,33,0,0.0,1,175544.02,0.0,0.0,24.03030303030303,0,0,0
0,628,69,5,0.0,2,181964.6,0.0,0.07246376811594203,9.101449275362318,1,1,1
0,657,37,6,95845.6,1,122218.23,0.784216888102536,0.16216216216216217,17.756756756756758,1,0,0
0,618,35,10,0.0,2,180439.75,0.0,0.2857142857142857,17.65714285714286,1,0,0
0,700,26,2,0.0,2,50051.42,0.0,0.07692307692307693,26.923076923076923,0,0,0
0,745,25,5,157993.15,2,146041.45,1.0818377248377087,0.2,29.8,1,0,1
0,696,29,8,0.0,2,191166.09,0.0,0.27586206896551724,24.0,1,0,1
0,720,43,6,137824.03,2,172557.77,0.7987123964339595,0.13953488372093023,16.74418604651163,1,0,0
0,841,36,5,156021.31,1,122662.98,1.2719510809210735,0.1388888888888889,23.36111111111111,0,0,0
0,680,47,5,0.0,2,179843.33,0.0,0.10638297872340426,14.46808510638298,1,1,0
0,577,39,10,0.0,2,10553.31,0.0,0.2564102564102564,14.794871794871796,1,0,0
0,684,34,6,0.0,2,130928.22,0.0,0.17647058823529413,20.11764705882353,1,1,0
0,633,30,6,0.0,2,41642.29,0.0,0.2,21.1,0,0,0
0,559,34,2,137390.11,2,9677.0,14.197593262374701,0.058823529411764705,16.441176470588236,1,0,1
0,507,36,4,83543.37,1,140134.43,0.5961659101193048,0.1111111111111111,14.083333333333334,0,0,1
0,818,31,1,186796.37,1,178252.63,1.0479305130028096,0.03225806451612903,26.387096774193548,0,0,0
0,640,44,3,137148.68,1,92381.01,1.4845981874413368,0.06818181818181818,14.545454545454545,1,0,1
0,505,49,7,80001.23,1,135180.11,0.5918121386348923,0.14285714285714285,10.306122448979592,0,0,1
0,468,42,5,0.0,2,125305.34,0.0,0.11904761904761904,11.142857142857142,1,0,0
0,705,25,0,97544.29,1,59887.15,1.6288016711431417,0.0,28.2,0,1,1
0,653,43,6,0.0,2,7330.59,0.0,0.13953488372093023,15.186046511627907,1,1,0
0,675,57,8,0.0,2,95463.29,0.0,0.14035087719298245,11.842105263157896,0,1,0
0,725,41,7,113980.21,1,116704.25,0.9766586049779679,0.17073170731707318,17.682926829268293,1,1,1
0,717,53,6,0.0,2,97614.87,0.0,0.11320754716981132,13.528301886792454,0,1,1
0,594,38,4,0.0,2,186884.04,0.0,0.10526315789473684,15.631578947368421,0,0,1
0,545,38,1,88293.13,2,24302.95,3.633021094147007,0.02631578947368421,14.342105263157896,1,1,1
0,435,36,4,0.0,1,197015.2,0.0,0.1111111111111111,12.083333333333334,1,1,1
0,535,40,8,0.0,1,27689.77,0.0,0.2,13.375,1,1,0
0,722,35,2,163943.89,2,15068.18,10.880138809066525,0.05714285714285714,20.62857142857143,1,1,0
0,561,28,7,0.0,2,7797.01,0.0,0.25,20.035714285714285,1,0,1
